date,biomass,fossil_gas_previous,hyd_p_stg,hyd_river,hyd_reser,other,solar,wind_off,wind_on,season,time_of_day,sum_ren,ren_avg_dif,prediction,co2_predicted,load,budget,co2_budget
2023-01-01 00:00:00,387.0,134.0,358.0,982.0,727.0,25.0,0.0,8.0,3409.0,1.0,0.0,5896.0,1979.2022664835165,1129.0999767164656,208.88349569254612,4542.0,2483.0,48.109245692546125
2023-01-01 01:00:00,383.0,134.0,78.0,759.0,648.0,25.0,0.0,9.0,3548.0,1.0,0.0,5450.0,1533.2022664835165,1248.6809301937951,231.00597208585208,4397.0,2302.0,81.95147208585209
2023-01-01 02:00:00,376.0,134.0,78.0,537.0,597.0,26.0,0.0,12.0,3661.0,1.0,0.0,5287.0,1370.2022664835165,1292.3842831462732,239.09109238206054,4147.0,2432.0,81.61909238206053
2023-01-01 03:00:00,374.0,135.0,64.0,534.0,586.0,24.0,0.0,17.0,4057.0,1.0,0.0,5656.0,1739.2022664835165,1194.2626431792737,220.93858898816563,3956.0,2894.0,33.55208898816562
2023-01-01 04:00:00,372.0,134.0,0.0,404.0,514.0,24.0,0.0,17.0,4002.0,1.0,0.0,5333.0,1416.2022664835165,1280.050821576862,236.80940199171945,3801.0,2812.0,54.732401991719456
2023-01-01 05:00:00,374.0,134.0,0.0,440.0,473.0,22.0,0.0,9.0,3878.0,1.0,0.0,5196.0,1279.2022664835165,1316.7830875553248,243.60487119773506,3693.0,2820.0,61.009871197735094
2023-01-01 06:00:00,375.0,134.0,0.0,405.0,470.0,23.0,0.0,15.0,3752.0,1.0,0.0,5040.0,1123.2022664835165,1355.7673478942274,250.8169593604321,3687.0,2709.0,75.4092093604321
2023-01-01 07:00:00,376.0,133.0,0.0,365.0,458.0,24.0,0.0,17.0,3449.0,1.0,0.0,4689.0,772.2022664835163,1370.750572621417,253.58885593496214,3639.0,2421.0,96.82910593496217
2023-01-01 08:00:00,377.0,133.0,0.0,327.0,489.0,25.0,29.0,17.0,3311.0,1.0,0.5,4575.0,658.2022664835163,1791.0213025938424,331.33894097986087,3638.0,2728.0,154.70094097986086
2023-01-01 09:00:00,372.0,137.0,0.0,314.0,607.0,24.0,149.0,17.0,3369.0,1.0,0.5,4852.0,935.2022664835164,1773.570516232733,328.1105455030556,3979.0,2647.0,156.71729550305562
2023-01-01 10:00:00,369.0,136.0,0.0,318.0,737.0,25.0,461.0,13.0,3412.0,1.0,0.5,5335.0,1418.2022664835165,1704.079840389506,315.2547704720586,4493.0,2546.0,150.40127047205866
2023-01-01 11:00:00,367.0,137.0,126.0,779.0,1060.0,24.0,683.0,1.0,3389.0,1.0,0.5,6429.0,2512.2022664835163,1411.5721213394015,261.1408424477893,5032.0,2809.0,79.2580924477893
2023-01-01 12:00:00,363.0,137.0,283.0,688.0,691.0,24.0,666.0,1.0,3928.0,1.0,0.5,6644.0,2727.2022664835163,1353.9265944388935,250.4764199711953,5341.0,2657.0,78.4356699711953
2023-01-01 13:00:00,363.0,139.0,375.0,685.0,657.0,24.0,479.0,2.0,4077.0,1.0,0.5,6662.0,2745.2022664835163,1350.7287999391517,249.88482798874304,5169.0,2844.0,65.73582798874304
2023-01-01 14:00:00,353.0,140.0,209.0,909.0,688.0,23.0,271.0,6.0,3957.0,1.0,0.5,6416.0,2499.2022664835163,1417.5001787805786,262.237533074407,4964.0,2870.0,76.40503307440702
2023-01-01 15:00:00,369.0,141.0,502.0,988.0,784.0,25.0,136.0,3.0,3617.0,1.0,0.5,6424.0,2507.2022664835163,1416.169400260477,261.99133904818825,4931.0,2909.0,73.63358904818824
2023-01-01 16:00:00,362.0,162.0,649.0,1055.0,1070.0,25.0,53.0,2.0,3109.0,1.0,0.5,6325.0,2408.2022664835163,1459.8107521868783,270.06498915457246,4966.0,2819.0,87.53473915457246
2023-01-01 17:00:00,348.0,231.0,1561.0,1476.0,1314.0,25.0,1.0,3.0,2456.0,1.0,1.0,7184.0,3267.2022664835163,1708.6114978966011,316.0931271108712,5257.0,3636.0,80.66212711087121
2023-01-01 18:00:00,349.0,296.0,2459.0,1737.0,1369.0,24.0,0.0,6.0,2014.0,1.0,1.0,7958.0,4041.202266483516,1554.008736728459,287.4916162947649,5580.0,3932.0,32.894616294764944
2023-01-01 19:00:00,348.0,297.0,2526.0,1725.0,1350.0,26.0,0.0,4.0,2009.0,1.0,1.0,7988.0,4071.202266483516,1546.7793461534227,286.1541790383832,5728.0,3807.0,39.6509290383832
2023-01-01 20:00:00,352.0,298.0,2279.0,1737.0,1304.0,25.0,0.0,7.0,2182.0,1.0,1.0,7886.0,3969.202266483516,1574.9416279079992,291.36420116297984,5709.0,3752.0,48.42220116297986
2023-01-01 21:00:00,350.0,180.0,1910.0,1716.0,1315.0,25.0,0.0,6.0,2362.0,1.0,1.0,7684.0,3767.202266483516,1533.0293957908095,283.6104382212998,5515.0,3702.0,43.905938221299806
2023-01-01 22:00:00,352.0,141.0,1611.0,1694.0,1358.0,24.0,0.0,3.0,2042.0,1.0,1.0,7084.0,3167.2022664835163,1662.1479522484776,307.4973711659684,5214.0,3532.0,78.80037116596841
2023-01-01 23:00:00,352.0,134.0,890.0,1908.0,889.0,24.0,0.0,3.0,1500.0,1.0,1.0,5566.0,1649.2022664835165,2066.1277871804687,382.2336406283867,4743.0,2889.0,195.1708906283867
2023-01-02 00:00:00,344.0,134.0,850.0,1468.0,892.0,25.0,0.0,4.0,1078.0,1.0,0.0,4661.0,744.2022664835163,1371.1371816811402,253.66037861101094,4351.0,1681.0,144.81562861101094
2023-01-02 01:00:00,344.0,135.0,722.0,1278.0,941.0,24.0,0.0,2.0,850.0,1.0,0.0,4161.0,244.20226648351627,1360.87428602357,251.76174291436044,4022.0,1500.0,154.63674291436044
2023-01-02 02:00:00,351.0,136.0,810.0,1153.0,913.0,24.0,0.0,3.0,808.0,1.0,0.0,4062.0,145.20226648351627,1363.5167260329024,252.25059431608693,3839.0,1587.0,149.49234431608693
2023-01-02 03:00:00,346.0,197.0,904.0,1199.0,889.0,20.0,0.0,1.0,890.0,1.0,0.0,4249.0,332.20226648351627,1360.8044712400142,251.74882717940264,3758.0,1852.0,131.83182717940264
2023-01-02 04:00:00,345.0,380.0,840.0,1397.0,834.0,22.0,0.0,2.0,941.0,1.0,0.0,4381.0,464.2022664835162,1388.6476473803752,256.89981476536946,3742.0,2028.0,125.58681476536947
2023-01-02 05:00:00,350.0,798.0,890.0,1484.0,934.0,23.0,0.0,1.0,914.0,1.0,0.0,4596.0,679.2022664835163,1347.048008196682,249.20388151638616,3867.0,2076.0,114.7828815163862
2023-01-02 06:00:00,354.0,1071.0,845.0,1579.0,1014.0,23.0,0.0,0.0,885.0,1.0,0.0,4700.0,783.2022664835163,1358.5052206378236,251.32346581799737,4224.0,1835.0,132.50721581799738
2023-01-02 07:00:00,347.0,1259.0,1462.0,1820.0,1169.0,24.0,1.0,0.0,697.0,1.0,0.0,5520.0,1603.2022664835165,1098.6049913363777,203.24192339722987,4746.0,1873.0,81.96517339722989
2023-01-02 08:00:00,338.0,1369.0,1648.0,2052.0,1314.0,24.0,107.0,1.0,552.0,1.0,0.5,6036.0,2119.2022664835163,1396.3877682099649,258.33173711884353,5507.0,1925.0,133.68798711884352
2023-01-02 09:00:00,334.0,1552.0,1631.0,2043.0,1295.0,23.0,366.0,1.0,345.0,1.0,0.5,6038.0,2121.2022664835163,1367.3578518954257,252.96120260065373,6140.0,1265.0,171.05245260065374
2023-01-02 10:00:00,339.0,1622.0,1387.0,1929.0,1274.0,21.0,591.0,2.0,227.0,1.0,0.5,5770.0,1853.2022664835165,1439.526934403965,266.31248286473357,6319.0,891.0,208.62023286473357
2023-01-02 11:00:00,341.0,1403.0,1434.0,2085.0,1280.0,23.0,838.0,1.0,233.0,1.0,0.5,6235.0,2318.2022664835163,1359.407806435025,251.49044419047962,6400.0,1194.0,174.17894419047963
2023-01-02 12:00:00,346.0,1387.0,1454.0,2104.0,1256.0,23.0,981.0,0.0,256.0,1.0,0.5,6420.0,2503.2022664835163,1329.204403369083,245.90281462328034,6346.0,1403.0,155.05856462328035
2023-01-02 13:00:00,353.0,1409.0,1455.0,2090.0,1308.0,26.0,915.0,0.0,215.0,1.0,0.5,6362.0,2445.2022664835163,1338.389319427055,247.60202409400517,6267.0,1433.0,154.8152740940052
2023-01-02 14:00:00,347.0,1413.0,1451.0,2081.0,1301.0,25.0,826.0,0.0,190.0,1.0,0.5,6221.0,2304.2022664835163,1359.971417420422,251.5947122227781,6366.0,1215.0,172.92346222277808
2023-01-02 15:00:00,349.0,1483.0,1520.0,2066.0,1334.0,26.0,623.0,0.0,238.0,1.0,0.5,6156.0,2239.2022664835163,1358.7116014912242,251.36164627587647,6347.0,1168.0,175.73364627587648
2023-01-02 16:00:00,345.0,1491.0,1904.0,2184.0,1316.0,26.0,238.0,0.0,259.0,1.0,0.5,6272.0,2355.2022664835163,1339.0992233827974,247.73335632581754,6435.0,1176.0,171.58735632581755
2023-01-02 17:00:00,342.0,1570.0,1872.0,2238.0,1279.0,24.0,9.0,0.0,337.0,1.0,1.0,6101.0,2184.2022664835163,1777.413302910131,328.82146103837425,6751.0,1127.0,255.84821103837425
2023-01-02 18:00:00,348.0,1566.0,2014.0,2241.0,1267.0,24.0,0.0,0.0,372.0,1.0,1.0,6266.0,2349.2022664835163,1749.6324568335767,323.68200451421166,7221.0,795.0,272.20575451421166
2023-01-02 19:00:00,348.0,1573.0,1961.0,2084.0,1294.0,25.0,0.0,0.0,344.0,1.0,1.0,6056.0,2139.2022664835163,1785.1115106757184,330.2456294750079,7463.0,378.0,305.7701294750079
2023-01-02 20:00:00,353.0,1571.0,1818.0,2087.0,1289.0,26.0,0.0,0.0,370.0,1.0,1.0,5943.0,2026.2022664835165,1822.0079936326613,337.07147882204237,7352.0,413.0,310.3297288220424
2023-01-02 21:00:00,353.0,1555.0,1641.0,2089.0,1288.0,26.0,0.0,0.0,391.0,1.0,1.0,5788.0,1871.2022664835165,1855.1003726703063,343.1935689440067,6948.0,695.0,298.19231894400673
2023-01-02 22:00:00,354.0,1422.0,1414.0,2093.0,1229.0,25.0,0.0,0.0,353.0,1.0,1.0,5468.0,1551.2022664835165,1929.6044532909016,356.97682385881683,6418.0,980.0,293.52182385881684
2023-01-02 23:00:00,351.0,1177.0,679.0,1915.0,1132.0,23.0,0.0,1.0,405.0,1.0,1.0,4506.0,589.2022664835163,2170.318284033659,401.5088825462269,5835.0,841.0,347.0541325462269
2023-01-03 00:00:00,340.0,1097.0,668.0,1885.0,1169.0,24.0,0.0,1.0,441.0,1.0,0.0,4528.0,611.2022664835163,1376.6676730643508,254.6835195169049,5322.0,583.0,216.93426951690492
2023-01-03 01:00:00,340.0,1109.0,619.0,1885.0,1079.0,25.0,0.0,2.0,468.0,1.0,0.0,4418.0,501.2022664835162,1346.1020992371937,249.02888835888083,4953.0,811.0,196.51663835888084
2023-01-03 02:00:00,343.0,1099.0,568.0,1891.0,1086.0,25.0,0.0,4.0,528.0,1.0,0.0,4445.0,528.2022664835163,1355.6842287706477,250.80158232256983,4722.0,1079.0,180.93633232256983
2023-01-03 03:00:00,344.0,1106.0,691.0,2015.0,1124.0,25.0,0.0,4.0,593.0,1.0,0.0,4796.0,879.2022664835163,1312.8771025581275,242.88226397325357,4632.0,1477.0,147.24651397325357
2023-01-03 04:00:00,341.0,1159.0,684.0,2017.0,1299.0,23.0,0.0,4.0,559.0,1.0,0.0,4927.0,1010.2022664835164,1251.970809480719,231.61459975393302,4614.0,1565.0,130.280849753933
2023-01-03 05:00:00,341.0,1374.0,669.0,1996.0,1175.0,23.0,0.0,4.0,560.0,1.0,0.0,4768.0,851.2022664835163,1351.8942540149517,250.10043699276608,4716.0,1404.0,159.19143699276606
2023-01-03 06:00:00,344.0,1568.0,910.0,2279.0,1281.0,23.0,0.0,5.0,555.0,1.0,0.0,5397.0,1480.2022664835165,1122.75839135989,207.71030240157967,5152.0,1368.0,119.13230240157968
2023-01-03 07:00:00,347.0,1626.0,1547.0,2250.0,1324.0,25.0,1.0,5.0,499.0,1.0,0.0,5998.0,2081.2022664835163,1061.5076006124284,196.37890611329925,5948.0,1112.0,124.37690611329926
2023-01-03 08:00:00,346.0,1727.0,2045.0,2299.0,1366.0,26.0,172.0,5.0,442.0,1.0,0.5,6701.0,2784.2022664835163,1305.9384302611782,241.59860959831798,6789.0,1218.0,162.73310959831798
2023-01-03 09:00:00,342.0,1844.0,1194.0,2271.0,1232.0,24.0,620.0,4.0,369.0,1.0,0.5,6056.0,2139.2022664835163,1392.3450965908955,257.5838428693157,7093.0,355.0,234.5975928693157
2023-01-03 10:00:00,346.0,1902.0,805.0,2297.0,1158.0,26.0,949.0,5.0,278.0,1.0,0.5,5864.0,1947.2022664835165,1415.497979661784,261.86712623743006,7093.0,186.0,249.82362623743006
2023-01-03 11:00:00,350.0,1998.0,606.0,2296.0,1107.0,26.0,1092.0,3.0,205.0,1.0,0.5,5685.0,1768.2022664835165,1458.1076961007266,269.7499237786344,7096.0,47.0,266.7066737786344
2023-01-03 12:00:00,352.0,2143.0,601.0,2258.0,1164.0,27.0,1158.0,2.0,174.0,1.0,0.5,5736.0,1819.2022664835165,1476.6831845435006,273.1863891405476,6932.0,281.0,254.9916391405476
2023-01-03 13:00:00,351.0,2133.0,590.0,2218.0,1284.0,25.0,1137.0,4.0,184.0,1.0,0.5,5793.0,1876.2022664835165,1454.6313156495316,269.1067933951634,6803.0,445.0,240.29304339516338
2023-01-03 14:00:00,355.0,2024.0,641.0,2245.0,1231.0,26.0,1015.0,3.0,240.0,1.0,0.5,5756.0,1839.2022664835165,1437.93468504898,266.0179167340613,6904.0,290.0,247.2404167340613
2023-01-03 15:00:00,361.0,2036.0,607.0,2265.0,1190.0,26.0,735.0,2.0,242.0,1.0,0.5,5428.0,1511.2022664835165,1614.416927007509,298.6671314963892,6905.0,137.0,289.7963814963892
2023-01-03 16:00:00,360.0,2419.0,1268.0,2281.0,1367.0,25.0,277.0,1.0,246.0,1.0,0.5,5825.0,1908.2022664835165,1538.039397027231,284.5372884500377,7014.0,349.0,261.9395384500377
2023-01-03 17:00:00,348.0,2591.0,2418.0,2284.0,1369.0,24.0,10.0,0.0,316.0,1.0,1.0,6769.0,2852.2022664835163,1696.375376224154,313.8294446014685,7341.0,1124.0,241.05044460146848
2023-01-03 18:00:00,338.0,2826.0,2081.0,2228.0,1394.0,25.0,0.0,0.0,420.0,1.0,1.0,6486.0,2569.2022664835163,1769.211307206417,327.30409183318716,7810.0,445.0,298.49034183318713
2023-01-03 19:00:00,334.0,2712.0,2089.0,2238.0,1432.0,25.0,0.0,0.0,492.0,1.0,1.0,6610.0,2693.2022664835163,1732.5927803242528,320.5296643599868,8115.0,228.0,305.7666643599868
2023-01-03 20:00:00,335.0,2659.0,1587.0,2212.0,1408.0,27.0,0.0,0.0,533.0,1.0,1.0,6102.0,2185.2022664835163,1830.7144272365597,338.68216903876356,8017.0,-84.0,346.45216903876354
2023-01-03 21:00:00,333.0,2512.0,961.0,2216.0,1360.0,26.0,0.0,1.0,503.0,1.0,1.0,5400.0,1483.2022664835165,2043.5004181527256,378.0475773582542,7555.0,-111.0,388.3150773582542
2023-01-03 22:00:00,329.0,2392.0,792.0,2225.0,1290.0,25.0,0.0,1.0,474.0,1.0,1.0,5136.0,1219.2022664835165,2042.6122463231056,377.88326556977455,6973.0,206.0,364.54476556977454
2023-01-03 23:00:00,329.0,1940.0,777.0,2272.0,1195.0,25.0,0.0,1.0,387.0,1.0,1.0,4986.0,1069.2022664835165,2099.925328742746,388.486185817408,6263.0,823.0,335.196935817408
2023-01-04 00:00:00,327.0,1287.0,701.0,2255.0,1162.0,26.0,0.0,2.0,312.0,1.0,0.0,4785.0,868.2022664835163,1362.6177563658046,252.08428492767385,5631.0,517.0,218.60853492767384
2023-01-04 01:00:00,322.0,1070.0,617.0,2046.0,1160.0,26.0,0.0,1.0,304.0,1.0,0.0,4476.0,559.2022664835163,1371.0762280972713,253.64910219799518,5221.0,626.0,213.11560219799517
2023-01-04 02:00:00,328.0,1103.0,447.0,2021.0,1290.0,26.0,0.0,1.0,269.0,1.0,0.0,4382.0,465.2022664835162,1338.1710301512512,247.56164057798148,4986.0,734.0,200.03514057798148
2023-01-04 03:00:00,330.0,1094.0,571.0,2029.0,1292.0,26.0,0.0,0.0,307.0,1.0,0.0,4555.0,638.2022664835163,1379.1955698689153,255.15118042574935,4882.0,1052.0,187.03418042574935
2023-01-04 04:00:00,324.0,1036.0,643.0,2010.0,1248.0,25.0,0.0,0.0,322.0,1.0,0.0,4572.0,655.2022664835163,1396.304090032747,258.3162566560582,4846.0,1122.0,185.66675665605823
2023-01-04 05:00:00,330.0,1127.0,646.0,1822.0,1308.0,26.0,0.0,1.0,340.0,1.0,0.0,4473.0,556.2022664835163,1356.0052992015574,250.86098035228812,4950.0,879.0,193.94573035228814
2023-01-04 06:00:00,322.0,1488.0,710.0,1873.0,1205.0,25.0,0.0,1.0,402.0,1.0,0.0,4538.0,621.2022664835163,1303.0756579509816,241.0689967209316,5375.0,466.0,210.89549672093162
2023-01-04 07:00:00,327.0,1624.0,2001.0,2318.0,1342.0,26.0,1.0,1.0,438.0,1.0,0.0,6454.0,2537.2022664835163,1005.1710947681066,185.95665253209972,6177.0,1282.0,102.94715253209972
2023-01-04 08:00:00,325.0,1612.0,2119.0,2317.0,1302.0,26.0,146.0,3.0,485.0,1.0,0.5,6723.0,2806.2022664835163,1304.5237304179752,241.33689012732543,6991.0,1037.0,174.1911401273254
2023-01-04 09:00:00,316.0,1609.0,1406.0,1985.0,1267.0,25.0,583.0,2.0,451.0,1.0,0.5,6035.0,2118.2022664835163,1374.8877067844198,254.35422575511765,7414.0,-4.0,254.72422575511766
2023-01-04 10:00:00,303.0,1598.0,842.0,2048.0,1243.0,26.0,931.0,1.0,367.0,1.0,0.5,5761.0,1844.2022664835165,1442.875672641991,266.93199943876834,7332.0,-128.0,278.7719994387683
2023-01-04 11:00:00,319.0,1608.0,570.0,1757.0,759.0,27.0,1098.0,0.0,244.0,1.0,0.5,4774.0,857.2022664835163,1722.6693207354103,318.6938243360509,7288.0,-791.0,391.8613243360509
2023-01-04 12:00:00,330.0,1568.0,490.0,1758.0,765.0,26.0,1141.0,0.0,171.0,1.0,0.5,4681.0,764.2022664835163,1711.4608604220634,316.62025917808177,7036.0,-644.0,376.19025917808176
2023-01-04 13:00:00,331.0,1462.0,699.0,1835.0,770.0,26.0,1118.0,0.0,140.0,1.0,0.5,4919.0,1002.2022664835164,1755.4191803499202,324.7525483647353,6832.0,-158.0,339.3675483647353
2023-01-04 14:00:00,328.0,1455.0,717.0,1785.0,772.0,25.0,988.0,0.0,125.0,1.0,0.5,4740.0,823.2022664835163,1749.0249532639257,323.56961635382623,6937.0,-448.0,365.00961635382623
2023-01-04 15:00:00,329.0,1459.0,655.0,2016.0,1198.0,27.0,710.0,0.0,113.0,1.0,0.5,5048.0,1131.2022664835165,1681.4169005460678,311.06212660102256,6928.0,-199.0,329.4696266010226
2023-01-04 16:00:00,331.0,1746.0,1373.0,2162.0,1328.0,26.0,261.0,0.0,170.0,1.0,0.5,5651.0,1734.2022664835165,1456.5023770766406,269.4529397591785,7057.0,51.0,266.1506897591785
2023-01-04 17:00:00,337.0,1575.0,2786.0,2216.0,1428.0,26.0,10.0,0.0,320.0,1.0,1.0,7123.0,3206.2022664835163,1492.056481988448,276.0304491678629,7440.0,1175.0,199.9491991678629
2023-01-04 18:00:00,341.0,1567.0,2703.0,2170.0,1425.0,26.0,0.0,0.0,402.0,1.0,1.0,7067.0,3150.2022664835163,1499.8704828603388,277.4760393291627,7963.0,604.0,238.3670393291627
2023-01-04 19:00:00,339.0,1579.0,2796.0,2170.0,1384.0,25.0,0.0,0.0,474.0,1.0,1.0,7188.0,3271.2022664835163,1482.1831978879036,274.20389160926214,8258.0,412.0,247.52689160926215
2023-01-04 20:00:00,335.0,1913.0,2397.0,2268.0,1396.0,27.0,0.0,1.0,509.0,1.0,1.0,6933.0,3016.2022664835163,1607.6741126263632,297.4197108358772,8127.0,414.0,270.6132108358772
2023-01-04 21:00:00,331.0,1734.0,1627.0,2170.0,1314.0,27.0,0.0,2.0,618.0,1.0,1.0,6089.0,2172.2022664835163,1781.6857354784795,329.61186106351875,7681.0,190.0,317.30936106351874
2023-01-04 22:00:00,331.0,1466.0,835.0,2077.0,1282.0,26.0,0.0,2.0,745.0,1.0,1.0,5298.0,1381.2022664835165,1962.0917367869145,362.9869713055792,7107.0,153.0,353.0802213055792
2023-01-04 23:00:00,332.0,1259.0,990.0,2120.0,1247.0,26.0,0.0,4.0,847.0,1.0,1.0,5566.0,1649.2022664835165,1919.3910577640995,355.0873456863584,6402.0,1083.0,284.96309568635843
2023-01-05 00:00:00,334.0,847.0,646.0,1907.0,1300.0,27.0,0.0,0.0,913.0,1.0,0.0,5127.0,1210.2022664835165,1205.1208924838982,222.94736510952117,5737.0,595.0,184.42111510952117
2023-01-05 01:00:00,330.0,889.0,748.0,1755.0,1321.0,27.0,0.0,0.0,953.0,1.0,0.0,5134.0,1217.2022664835165,1198.0548579096676,221.6401487132885,5320.0,1012.0,156.11314871328852
2023-01-05 02:00:00,331.0,833.0,700.0,1754.0,1228.0,27.0,0.0,0.0,1032.0,1.0,0.0,5072.0,1155.2022664835165,1216.9711975932628,225.13967155475362,5075.0,1214.0,146.5331715547536
2023-01-05 03:00:00,327.0,844.0,703.0,1730.0,1325.0,26.0,0.0,0.0,1204.0,1.0,0.0,5315.0,1398.2022664835165,1174.53176666535,217.28837683308976,4968.0,1522.0,118.73887683308978
2023-01-05 04:00:00,332.0,936.0,708.0,1759.0,1356.0,26.0,0.0,0.0,1151.0,1.0,0.0,5332.0,1415.2022664835165,1156.7199412408766,213.99318912956218,4930.0,1559.0,113.04793912956218
2023-01-05 05:00:00,337.0,1338.0,741.0,1965.0,1329.0,25.0,0.0,0.0,989.0,1.0,0.0,5386.0,1469.2022664835165,1121.4709807026788,207.47213142999558,5001.0,1506.0,109.95863142999559
2023-01-05 06:00:00,335.0,1955.0,1378.0,2048.0,1425.0,25.0,0.0,0.0,915.0,1.0,0.0,6126.0,2209.2022664835163,1111.016704882586,205.5380904032784,5442.0,1795.0,89.31184040327841
2023-01-05 07:00:00,327.0,2350.0,1981.0,2183.0,1429.0,26.0,1.0,0.0,755.0,1.0,0.0,6702.0,2785.2022664835163,1122.911132510251,207.73855951439646,6241.0,1584.0,105.17455951439646
2023-01-05 08:00:00,334.0,2735.0,2429.0,2178.0,1444.0,26.0,135.0,0.0,616.0,1.0,0.5,7162.0,3245.2022664835163,1411.050394556065,261.044322992872,7149.0,1424.0,168.84032299287202
2023-01-05 09:00:00,335.0,2644.0,888.0,2158.0,1393.0,27.0,536.0,0.0,498.0,1.0,0.5,5835.0,1918.2022664835165,1621.7647288897565,300.026474844605,7471.0,-14.0,301.321474844605
2023-01-05 10:00:00,339.0,2594.0,749.0,2165.0,1380.0,27.0,867.0,0.0,349.0,1.0,0.5,5876.0,1959.2022664835165,1580.150304906979,292.3278064077911,7369.0,87.0,286.69455640779114
2023-01-05 11:00:00,346.0,2690.0,677.0,2167.0,1378.0,27.0,1026.0,0.0,203.0,1.0,0.5,5824.0,1907.2022664835165,1643.0244818194494,303.9595291365982,7339.0,128.0,295.67152913659817
2023-01-05 12:00:00,347.0,2292.0,557.0,2076.0,1377.0,26.0,1088.0,0.0,135.0,1.0,0.5,5606.0,1689.2022664835165,1614.9569880458646,298.76704278848496,7091.0,130.0,290.34954278848494
2023-01-05 13:00:00,344.0,2248.0,558.0,2060.0,1376.0,27.0,1087.0,0.0,92.0,1.0,0.5,5544.0,1627.2022664835165,1631.7137171917095,301.86703768046624,6914.0,262.0,284.90253768046625
2023-01-05 14:00:00,345.0,2247.0,507.0,2043.0,1377.0,27.0,971.0,0.0,61.0,1.0,0.5,5331.0,1414.2022664835165,1709.8593683645668,316.32398314744484,6983.0,58.0,312.56848314744485
2023-01-05 15:00:00,347.0,2466.0,520.0,2044.0,1385.0,27.0,698.0,0.0,39.0,1.0,0.5,5060.0,1143.2022664835165,1722.4783766953274,318.6584996886356,6998.0,-216.0,338.6384996886356
2023-01-05 16:00:00,341.0,2914.0,1522.0,2158.0,1413.0,27.0,262.0,0.0,58.0,1.0,0.5,5781.0,1864.2022664835165,1773.349708734568,328.06969611589506,7110.0,444.0,299.3206961158951
2023-01-05 17:00:00,356.0,2946.0,2517.0,2159.0,1418.0,27.0,10.0,0.0,65.0,1.0,1.0,6552.0,2635.2022664835163,1788.8200874533643,330.93171617887236,7434.0,907.0,272.20346617887236
2023-01-05 18:00:00,357.0,3011.0,2495.0,2187.0,1424.0,28.0,0.0,0.0,79.0,1.0,1.0,6570.0,2653.2022664835163,1803.1772494182208,333.58779114237086,7949.0,424.0,306.13379114237085
2023-01-05 19:00:00,347.0,3003.0,2230.0,2179.0,1443.0,27.0,0.0,0.0,140.0,1.0,1.0,6366.0,2449.2022664835163,1843.878649260112,341.1175501131207,8278.0,-68.0,347.40755011312075
2023-01-05 20:00:00,328.0,3116.0,2463.0,2259.0,1482.0,25.0,0.0,0.0,114.0,1.0,1.0,6671.0,2754.2022664835163,1811.2323560176956,335.0779858632737,8148.0,334.0,313.45148586327366
2023-01-05 21:00:00,316.0,2725.0,1984.0,2142.0,1434.0,25.0,0.0,0.0,110.0,1.0,1.0,6011.0,2094.2022664835163,1911.69797638252,353.6641256307662,7715.0,208.0,340.1961256307662
2023-01-05 22:00:00,335.0,2467.0,793.0,2067.0,1424.0,27.0,0.0,1.0,148.0,1.0,1.0,4795.0,878.2022664835163,2013.568715102105,372.5102122938894,7095.0,-286.0,398.9652122938894
2023-01-05 23:00:00,352.0,1740.0,862.0,1974.0,1353.0,26.0,0.0,2.0,142.0,1.0,1.0,4711.0,794.2022664835163,2087.6807325928867,386.220935529684,6421.0,378.0,361.745435529684
2023-01-06 00:00:00,359.0,1128.0,971.0,1771.0,1300.0,25.0,0.0,2.0,145.0,1.0,0.0,4573.0,656.2022664835163,1374.097980517622,254.20812639576008,5748.0,199.0,241.3228763957601
2023-01-06 01:00:00,350.0,644.0,1055.0,1727.0,1372.0,25.0,0.0,2.0,146.0,1.0,0.0,4677.0,760.2022664835163,1311.2474370582784,242.5807758557815,5282.0,706.0,196.8672758557815
2023-01-06 02:00:00,352.0,404.0,1342.0,1681.0,1389.0,27.0,0.0,3.0,187.0,1.0,0.0,4981.0,1064.2022664835165,1257.1303791675043,232.5691201459883,5088.0,1150.0,158.1066201459883
2023-01-06 03:00:00,353.0,405.0,1098.0,1555.0,1368.0,27.0,0.0,3.0,204.0,1.0,0.0,4608.0,691.2022664835163,1359.7689937717544,251.55726384777455,4966.0,1002.0,186.67776384777454
2023-01-06 04:00:00,328.0,405.0,1491.0,1692.0,1368.0,26.0,0.0,3.0,217.0,1.0,0.0,5125.0,1208.2022664835165,1232.0637773787116,227.93179881506165,4917.0,1440.0,134.69179881506167
2023-01-06 05:00:00,318.0,452.0,1182.0,1778.0,1367.0,26.0,0.0,4.0,195.0,1.0,0.0,4870.0,953.2022664835164,1266.541402038354,234.31015937709546,5034.0,1103.0,162.89090937709545
2023-01-06 06:00:00,318.0,513.0,1524.0,1934.0,1345.0,26.0,0.0,5.0,211.0,1.0,0.0,5363.0,1446.2022664835165,1169.0225020213106,216.26916287394246,5471.0,1061.0,147.56941287394247
2023-01-06 07:00:00,314.0,656.0,1651.0,2101.0,1296.0,27.0,1.0,6.0,273.0,1.0,0.0,5669.0,1752.2022664835165,1087.127527322573,201.118592554676,6309.0,447.0,172.175342554676
